text,label
"Ana y mia pizza
Pizza Ana and Mia
 #anamia #ana #mia #dieta #diet",1
"Tan triste, tan sola, con miedo de todo.   #Anorexia #Bulimia",1
"- Si tienes muchos antojos y un Síndrome Premenstrual fuerte, piensa en añadir magnesio a tu suplementación, ya que unos niveles bajos de magnesio se asocian con un mayor SPM (de ahí también el antojo de chocolate constante).
 #ansiedad",0
"Ser delgada eso es lo que nesecito 
Todos me querrán cuando sea más delgada y no una ballena como ahora",1
"sentarte y que tus piernas suficientemente gordas aumenten x3
 #bulimic #bulimia #bulimianervosa #anorexia #anorexic #TCA",1
"El amor, es como la comida, si no es real no sale bien 
@nutri_rivers",0
. #Thinspo Reinventarse contra la #anorexia viral. http://ow.ly/PvzdG,1
"¡Aprovechamos para hacer músculo!  en Microtel Inn & Suites Chihuahua, By Wyndham Hotel Group https://www.instagram.com/p/BvLJO2cFQkF/?utm_source=ig_twitter_share&igshid=1igoe9w1wmn7z …",0
"Lasaña de berenjena  - Pasta , berenjena , tomate , parmesano , y huevo . #GarLoRecipes #food #foodporn  #seafood #receta #recipe #homemade #foodblogfeed #onmyplate… https://www.instagram.com/p/Bogl4hMlq6b/?utm_source=ig_twitter_share&igshid=pjqa462m0w9y …",0
"Arrancamos el año con un nuevo #NegrescoRealfoodMenu lleno de propuestas ricas y sanas! 
 Aquí los platos que nuestro chef Jon García ha preparado para esta semana  ->  https://bit.ly/2Vopd9h 

#NegrescoRestaurant  #NegrescoPrincess",0
La vida es solo una VIVELA y persigue tus SUEÑOS #BuenMiercoles,1
Mierda tengo una maldita culpa ya rompi mi ayuno  porque soy tan debil...ahora a vomitar,1
Puedes perder todo el peso del mundo y nunca será suficiente,1
"#evangeliodeldia Más y Mejor! Mt 5,20-26 #nopainnogain #pesa #carga #amor #justicia  #Dios #Jesus #cristiano #catolico

Viernes 15 de marzo  † Evangelio de nuestro Señor Jesucristo… https://www.instagram.com/p/BvEYKBbDWyU/?utm_source=ig_twitter_share&igshid=o7vzz9v7ff6r …",0
"Empezamos la semana con tortilla de habas y bacalao en salsa americana,os paso enlace para que veáis que fácil y qué rico 
http://www.realbatchcooking.com/bacalao-a-la-americana/ …
http://www.realbatchcooking.com/tortilla-de-habas/ …
#batchcooking #Food #comidasana",0
"CLIC AQUI https://buff.ly/2Fo5QpL 
Precio de la #oferta EUR 93,98 Envío GRATIS. Ver detalles
Ahorras: EUR 56,01 (37%)
Disco Estado sólido SSD Externo (250GB, USB)
  58 opiniones de clientes  
#OFERTAS #FelizSabado #GHDUO23M #promociones #deporte #Musica",0
"""la comida es como el arte, existe solo para mirarla"" contenidos que circulan libremente #anorexia #bulimia  http://ow.ly/E20VR",1
"Fructosa, el combustible que acelera el cáncer  https://www.abc.es/salud/enfermedades/abci-fructosa-combustible-acelera-cancer-201903211900_noticia.html#ns_campaign=rrss-inducido&ns_mchannel=abc-es&ns_source=tw&ns_linkname=noticia-foto&ns_fee=0 … vía @abc_es",0
"Envíos nacionales e internacionales  
#Svenk #SvkTeam #SvenkLaboratorier #Gym #gymmotivation #gymlife #gymnastics #gymlifestyle #workout #workoutlife #workoutmotivations  #FitnessMotivation trainer pro life addict model",0
"Ocupo estar en una carrera de kilos...
Sería interesante & divertido 
 #CarreraDekilos #Ayuno",1
Así han probado hoy los distintos aceites nuestros/as alumnos/as en el comedor. No han dejado ni un trocito de pan mojando en el plato. #sodexo #dietamediterránea  #megustaelcampohermoso @ CEIP Campohermoso — at CEIP Campohermoso https://www.facebook.com/136563014698/posts/10157078835279699/ …,0
"Imagínate vos en seis meses con mucho ejercicio y comiendo sano, podrías tener el cuerpo que deseas... Todo se puede con fuerza de voluntad #ana #mia  #anorexia #bulimia #proana #promia #ed",1
@mjoseloragmez  -  Y llegaron los primeros Muscle up esperemos que para quedarse  - #crossfit  #gym #gimnasia #yoga #calistenia #solimedsd #myplay #sdgirls #gym #yoga… https://www.instagram.com/p/BvWDYrrHTcJ/?utm_source=ig_twitter_share&igshid=it92x1duhkfs …,0
"Qué coherencia tiene @telovasacomer, ""rodean"" #ComerenHospitales de anuncios de comida basura y azúcares. Queremos .",0
"Las #cocasdedacsa nos conquistaron el día que llegamos a Valencia. Ahora nos hemos convertido en expertos en reinterpretarlas. ¿Las has probado ya?
#cocinavalenciana #cocadasca #escalibada #cocinadeaca #doñapetrona #cocinacasera #honestfood  #veggie",0
"Es un alivio poder despertar y ver que tu peso está más bajo que ayer pero no es suficiente nunca lo es.

#analimia
#gordabulimica",1
QUIERO MIS 48 KG YA! ¬¬ #TeLoDigoGritando,1
"Soy un fracaso, un desastre, quien podría querer a alguien como yo?",1
"Hace mes tenía que pedirle ayuda a mis compañeras para que me suban el cierre de la pollera de danza, ahora me la subo sin ningún problema #esfuerzoyresultado",1
Descubriendo la anti-cultura vital de  menudo peligro. Gracias @MMontesDiaz #MenoresEnLaRed,1
"Siempre tendrás una excusa. Trata de sacarla de tu cabeza y arriésgate a empezar tu nueva vida.  Te esperamos.
.
.
Somos #monkeybusinessxfit  #crossfit #guayaquil #ecuador… https://www.instagram.com/p/BvMulGTFXEj/?utm_source=ig_twitter_share&igshid=1ec7vu3gd7fde …",0
Mi mamá saldrá de viaje. Perfecto 3 días sin almuerzo. Ayuno mode on  #quieroserflaca #nocomere.,1
"Tienes que mantener el secreto porque sabes que, en el fondo, si le dijeses a alguien, te tacharía de loca.

#SweetAna",1
"¡Crema de calabaza y zanahoria para comer! || vía La Cazuela Vegana  http://ow.ly/pf1I30jzcw8 
.
#comerbien #comersano  #recetas",0
Si tuviera dinero bien sabe dios que me haría una reducción de estómago #thinspo #gorda,1
"En Parcela 70 estamos listos para atenderte con tus invitados.  
 
RESERVA TU EVENTO EN:  
http://www.bodegasfrubio.com  
 
#Restaurant #Restaurante #RestauranteMexicano #Comidas  #ComidaGourmet #CopaDeVino #ValleDeGuadalupe #ViñedosMexicanos",0
"motivate a ti misma!!

Ana y Mia son las mejores!",1
"Sesión de #fotos de nuestros #platosfríos la #carnemechada y el #jamón se salen del plato!!!  y con vinito de #Jerez bien frío, perfecto para el aperitivo 

#tapas #copas  #foodporn #food #foodie #foodandwine #foodanddrink #VinosDeJerez #fino",0
"Food is like art, exists only to look #thinspo  #ana #mia",1
"""Ice Princess""
""Princesa de Hielo""
#CorazonDeMariposa #ButterflyHeart #Literature #Reading … https://instagram.com/p/1O5mKyuNXw/",1
"""Esa maldita obsesion por mejorar mi figura...""",1
"Les he dejado la receta de este #SmoothieBowl en mi Instagram. Espero que pasen a verlo porque está riquísimo y es una #merienda ideal rica en magnesio, potasio, vitamina B6...
 #HealthyLife #Bowl #VidaSaludable #YogaFacial #FacialYogaPlan",0
10 kilos menos ... Omgggg!!!!,1
"Verme de todos los ángulos posible y no gustarme ningúno 
 
#anorexia 
#bulimia 
#depression",1
"Por una Navidad sin ultraprocesados. 
.
ing   https://www.instagram.com/p/BqtZQkeBmbC/?utm_source=ig_twitter_share&igshid=1ka64vnxkxlhi …",0
"""Voy a hacer un unboxing... De lo que he comprado en Mercadona"". Ella influencer de",0
"Creo que sería bueno que comparta lo que voy haciendo en mi tratamiento.. Quizás sirve a alguien y si es así voy a estar no se si feliz pero contenta de alguna forma. 

(Para ser feliz me faltan años luz)
#ED #AyM #Autolesion #Deb  #Tca #recovery",1
Dulce de Leche Lava cake  #dessert #nomnom #foodpic  #cheflife #foodstagram #buzzfeedfood  #foodshare    #bookme,0
"Huevo revuelto con orégano fresco y cebollín. Acompaña queso azul

@MetodoGrez #keto #LCHF #lowacarb",0
Ahora Ya entiendo por que también me e Sentido Mal ultimamente En estas dos Semanas... Tengo de nuevo Anemia,1
"La “pastilla mágica” se llama sudor y trabajo duro! 

#imagenfit #estilodevidasaludable #elmejorcuerpodetuvida #lametaesparasiempre #fitisin #fitspiration … https://www.instagram.com/imagen_fit/p/BvRtw_8B5PY/?utm_source=ig_twitter_share&igshid=b7pjafln2hq4 …",0
"""Es un camino muy difícil, pero intentaré llegar al final""",1
Las #residencias forales destierran los #triturados y recuperan la #comida ‘real’ https://buff.ly/2Hnga4G   #Deglución #Alimentación #Textura,0
"Hay formas de obtener una buena dosis proteica, las cuales van más lejos de la carne, el huevo o el pescado. Aquí os dejo unos ejemplos

#Sevillahoy #Nutrición  #deportes #oncology #Saludable",0
"Se pasaron hoy...!! . Excelente!!!
#health  #fit #TagsForLikes #TFLers model addict #fitspo #workout #bodybuilding #cardio #gym #train #training #health… https://www.instagram.com/p/BvLKXLggMUe/?utm_source=ig_twitter_share&igshid=atmedlkuhje1 …",0
"Deberían prohibir el blog de  
Hacen apología a la anorexia, la bulimia y encima acosan psicológicamente a sus seguidor@s.",1
Manzanita  (digo el diminutivo porque estaba chiquita ) con una cucharadita  de mantequilla de almendra sin azúcar @saraisspreads y un poco de linaza  #snack #manzana #almendras  ing #cdmx,0
"En Bodegas F. Rubio podrás organizar una reunión con toda tu familia y pasar un momento agradable. 
 
Conoce más de nosotros en: 
http://www.bodegasfrubio.com/es/eventos-privados-valle-de-guadalupe/ …  
 #ComidaGourmet #Restaurant #Restaurante #RestauranteMexicano",0
mi almuerzo♡ ♡,1
"¿Cómo ha ido la semana? 

No vemos mejor forma de terminarla que con esta crema fría  #detox de almendra y #aguacate  que nos trae @vanessataste

 No te pierdas la #receta  https://bit.ly/2OKnoin 
 
 #veganfood #healthyfood #homemade",0
"mi propósito para 2019 es adelgazar 
#bulimia #bulimic #bulimicgirl #anorexia #anorexic #anorexiaeetclub   #TCA #ED #proana #promia",1
"""En la piscina veía (creía) que las otras chicas estaban más delgadas que yo"" Testimonio #anorexia #bulimia  http://ow.ly/Ar5dA",1
"A comer!
.
Spaguettis integrales con pisto de verduras al vapor casero 
De postre 
.
.
.
#lunch #comidasana #pistodeverduras #pisto #integral  #pastaintegral … https://www.instagram.com/p/BubYbeOn_X2/?utm_source=ig_twitter_share&igshid=1mffj4czb3n3g …",0
"deja de cargarte en la falange que son 4 gatos y come bien

https://youtu.be/-u32H6Vb0co",0
"FOCUS  #absworkout #gym Semana perfecta  en Lima, Peru https://www.instagram.com/p/BvVM2cwAcJ5/",0
Menus para la semana del 26 de noviembre al 2 de diciembre de 2018 https://ift.tt/2FApKkI  #dietamediterránea   #comidadetemporada #comidadeproximidad #MásMercadoYMenosSupermercado,0
esta vez lo lograre,1
Sé sigue hasta quemar todo lo que comí y no pude vomitar #ana #mia #bulimia #anorexia #proana #promia,1
"Hoy sólo he comido 1 plátano, media pera y una gelatina",1
acelerar el metabolismo para adelgazar | Carla Diaz TV https://youtu.be/tnANM6YCKlI  #adelgazar  #remedioscaseros #remediosnaturales #salud #belleza #metabolismo #gym,0
"¿Cuando podremos dejar de ver esta realidad?

 #Thinspo #delgadez",1
"A por Montanejos-Alfondeguilla.
#runner #entrenamiento  #trabajo #trabajo #trailrunner #fit #runners #marathon #trailrun #instarun #instarun #instarunner en… https://www.instagram.com/esportnaturalavall/p/BvWPQkknDPr/?utm_source=ig_twitter_share&igshid=exm4fdxsvj7o …",0
"Este #pudding  vegano de cacao  y #maca con remolacha caramelizada y pistachos que ha elaborado @vanessataste es perfecto para preparar un desayuno completo y equilibrado. 

 No te pierdas la receta  https://bit.ly/2yNBdHN 

 #veganfood #healthyfood #homemade",0
"Si se sacude es grasa'' #arnoldschwarzenegger
#gym  #workout #fit #motivation #bodybuilding motivation #training #gymlife #muscle #fitfam #gymmotivation #health #love… https://www.instagram.com/p/BvH8adAheHR/?utm_source=ig_twitter_share&igshid=hgfrge2u07st …",0
"Verduras salteadas. Para mi el mejor recurso para comer verdura a diario. Las haces, las mezclas con lo que sea y listo!  #zanahoria #calabacin #notecompliques #eatrealfood … https://www.instagram.com/p/BrnSVb9n8Z4/?utm_source=ig_twitter_share&igshid=av4i55rdi537 …",0
"Mi compra de hoy, da gusto verla (y es más barata que ultraprocesados digan lo que digan).  #RealFooding #MiDietaYaNoCojea #MásMercadoYMenosSupermercado @nutri_rivers @Midietacojea @JulioBasulto_DN @Dimequecomes  @juan_revenga  @virginut @laurascasanova @cometeunapear",0
"Regresando y Muriendo... 

#health  #fit #TFLers model addict #fitspo #workout #bodybuilding #cardio #gym #train #training #photooftheday #health #healthy… https://www.instagram.com/p/BvN9BtVljqQ/?utm_source=ig_twitter_share&igshid=j59yoxhbgajg …",0
"Verdad, verdadera. Algo habrá que hacer por mejorar la alimentación en los centros escolares cuando nuestro país es el segundo de Europa en obesidad infantil, por no hablar del índice de obesidad en #Canarias @LlorcaJuan #slowfood",0
"No te canses de intentarlo y convertirás lo imposible en una realidad 
#FundaciónAPE #TCA #bulimia #anorexia  #trastornosporatracón #trastornosalimentarios #stopTCA",1
"Buen dia! Feliz día del Médico para todos los colegas 
Porque la mejor medicina de todas es enseñar cómo no necesitarla 

#nutricion #comersaludable #healthy #comerlimpio … https://www.instagram.com/p/Bq7HonUhzCY/?utm_source=ig_twitter_share&igshid=w9gw6iui8im9 …",0
"Alguien ayude por favor esta princesa,lleva UN AÑO intentando contactarse con las diosas  pero no responden.",1
"Tonifica tu cuerpo sin tener que ir al #gimnasio con la metodología #SistemaFitness y tus #BandasDeResistencia 

https://www.youtube.com/watch?v=hWGzeSkk5FU …

 #ejercicioencasa #Wod #workouts",0
"Disfruta al máximo nuestras clases grupales 
 Clases diseñadas a tu gusto 
 Los mejores profesores del País.
 Cada día clases diferentes.
Programas exclusivos 
#DynamiK #Danzunga #gym #gimnasio #gymtime #train",0
http://www.peonyblog.com/2015/08/108/  Una realidad que no queremos ver .. #peonyblog #anorexia #bulimia  #post #mexicanblogger #,1
"¿Por qué en España aun no tenemos una ley que controle a #proana y #promia??

#anorexia #bulimia  http://ow.ly/BkpVz",1
"Cebolla con zanahoria  Riquísimo y pega con todo!! Si no lo has probado aún, no se a qué esperas  #verdura para cenar, para comer, para todo!! #sisepuede  #comidasana… https://www.instagram.com/p/BqdZPmFnvxm/?utm_source=ig_twitter_share&igshid=csci5bgqyq15 …",0
"#Tecnología portátil (de calidad) define el triunfo o fracaso en el  https://www.wellnessdestiny.org/tecnologia-portatil-fitness/ …
#Salud #Bienestar #Technology #Health #Tech #App #mobile",0
#thinspiration haganlo por esas piernas,1
De nueces y pasitas ya no puedo vivir. Eso es tan 2011  #sodone,1
"Deliciosa tabla de quesos y carnes frías ideal para tus reuniones.  
Reserva hoy en: https://www.parcela70.com/es/#reservation  
#Parcela70#Restaurant #RestauranteMexicano #Comidas #CopaDeVino #ValleDeGuadalupe  #ComidaGourmet #Viñedosmexicanos #Bistro",0
"Aqui viendo un programa donde hablan de ""Trastornos Alimenticios"" y yo tragando una crepa... Comper voy al baño.",1
"Arroz con arvejas y especias. Una delicia de comida hindú
------
Rice with peas and spices.
.
.
#arroz #rice #comidahindu   #indianfood en Bogotá, Colombia https://www.instagram.com/p/BuECdBGHy6J/?utm_source=ig_twitter_share&igshid=6wav898gt9fv …",0
"Domingo dulzón 
Inventando en la cocina han salido estas GALLETAS DE AVENA Y MANZANA 
Espero que os gusten 
A disfrutar del día 
 #eatclean  #glutenfree #yummy #nutrition #fit #healthyeating #vegan #organic #homemade #comidasana #cleaneats",0
"Crema de brócoli con chía y pistacho. 

•
•
•
#karlacoaching #healthyfood #healthycooking #comidasaludable #ricoysano #foodasmedicine  #vegan #vegetarian  #lunch… https://www.instagram.com/p/BoM0GuCBJNG/?utm_source=ig_twitter_share&igshid=5y0qb2d0xk0j …",0
"La tapa es gaditana y nació en el Ventorrillo del Chato... ¿Sí o no? Sal de dudas en nuestro blog

#receta #cadiz #comida #pescado #pescaitofrito #gastronomia #bienmesabe #cazon #cazonenadobo #comidasana  #alimentacion #gastronomia
http://mtr.cool/diuxmxw",0
"RT @evolushape: RT @evolushape:  Antonia Elena

#fitgirl  #musculation #diet #exercise #bodybuilding #workout",0
"Y un día, simplemente.
Ya no voy a hablar.
Ya no voy a sonreír.
Ya no voy a ir al instituto.
Ya no voy a estar en casa.
Un día, simplemente, dejare de respirar.

Y mientras vosotros lloráis y lo pasáis mal.
Yo voy a sonreír.
Ya no me dolerá el alma.",1
"Tierras de mazapán fresco, el mejor acompañamiento para nuestros postres.
#mazapan#dessert#postre#catering#food#foodporn #foodstagram #mexicanchef# https://www.instagram.com/p/BsKd7uygyiW/?utm_source=ig_twitter_share&igshid=ydtpcnea6cx1 …",0
"Y encima que no es delito? Vergonzoso. Tiendas con misma talla y una mas pequeña que otra, no se que futuro nos espera  #diariode",1
"¿Quieres comprar comida real de la forma más justa?

https://wods.es/que-hacemos/la-colmena-wods/ …

Haz el pedido online y los jueves los propios productores te lo traen al box 

#Entrenacomunheroi  #realfooding #lacolmena #colmena",0
"Tenemos el #plato #ideal para los más #carnívoros, prepárala tu mismo a tu gusto  ¡quién prueba repite!  #gastronomia #madridrio #arganzuela",0
"RT @USALION7: Entérate como bajar de peso rápido dándole click aquí
https://www.youtube.com/watch?v=dtdLEQamxPI …
#20Mar
#NEYTVMEDIA #NEYTVSalud
 #Salud",0
Que perfeccion *-* puedo ser asi??,1
